Chromosome,Position,target
chr22,31620682.0,PISD
chr1,23779937.0,PITHD1
chr1,23787278.0,PITHD1
chr17,1534159.0,PITPNA
chr17,1553059.0,PITPNA
chr22,27897867.0,PITPNB
chr22,27896578.0,PITPNB
chr17,67532899.0,PITPNC1
chr17,67532848.0,PITPNC1
chr11,67499948.0,PITPNM1
chr11,67497920.0,PITPNM1
chr12,122996785.0,PITPNM2
chr12,123001151.0,PITPNM2
chr17,6464255.0,PITPNM3
chr17,6484271.0,PITPNM3
chr10,3157020.0,PITRM1
chr10,3149681.0,PITRM1
chr5,135029228.0,PITX1
chr5,135029185.0,PITX1
chr4,110618303.0,PITX2
chr4,110622426.0,PITX2
chr10,102230541.0,PITX3
chr10,102232069.0,PITX3
chr12,130356952.0,PIWIL1
chr12,130345792.0,PIWIL1
chr8,22281510.0,PIWIL2
chr8,22281513.0,PIWIL2
chr22,24759942.0,PIWIL3
chr22,24754142.0,PIWIL3
chr11,94587076.0,PIWIL4
chr11,94593587.0,PIWIL4
chrX,69162058.0,PJA1
chrX,69163204.0,PJA1
chr5,109368613.0,PJA2
chr5,109381667.0,PJA2
chr2,178460362.0,PJVK
chr2,178458529.0,PJVK
chr16,2112922.0,PKD1
chr16,2110194.0,PKD1
chr7,47936862.0,PKD1L1
chr7,47929253.0,PKD1L1
chr16,81163612.0,PKD1L2
chr16,81167946.0,PKD1L2
chr16,71950285.0,PKD1L3
chr16,71973513.0,PKD1L3
chr16,2136020.0,PKD1P3-NPIPA1
chr16,15154893.0,PKD1P3-NPIPA1
chr16,18402136.0,PKD1P3-NPIPA1
chr16,14911356.0,PKD1P3-NPIPA1
chr16,16310011.0,PKD1P3-NPIPA1
chr16,2136023.0,PKD1P3-NPIPA1
chr16,15154896.0,PKD1P3-NPIPA1
chr16,18402139.0,PKD1P3-NPIPA1
chr16,14911353.0,PKD1P3-NPIPA1
chr16,16310008.0,PKD1P3-NPIPA1
chr16,2136062.0,PKD1P5-LOC105376752
chr16,18402178.0,PKD1P5-LOC105376752
chr16,14911314.0,PKD1P5-LOC105376752
chr16,16309969.0,PKD1P5-LOC105376752
chr16,2136062.0,PKD1P5-LOC105376752
chr16,18402178.0,PKD1P5-LOC105376752
chr16,14911314.0,PKD1P5-LOC105376752
chr16,16309969.0,PKD1P5-LOC105376752
chr4,88007999.0,PKD2
chr4,88007742.0,PKD2
chr10,100298651.0,PKD2L1
chr10,100329267.0,PKD2L1
chr5,137889508.0,PKD2L2
chr5,137889503.0,PKD2L2
chr2,42053257.0,PKDCC
chr2,42048386.0,PKDCC
chr22,46258594.0,PKDREJ
chr22,46262173.0,PKDREJ
chr6,52071040.0,PKHD1
chr6,52083217.0,PKHD1
chr8,109412302.0,PKHD1L1
chr8,109443747.0,PKHD1L1
chr8,78598483.0,PKIA
chr8,78601774.0,PKIA
chr6,122717882.0,PKIB
chr6,122717825.0,PKIB
chr20,44614589.0,PKIG
chr20,44618367.0,PKIG
chr1,155293302.0,PKLR
chr1,155294358.0,PKLR
chr15,72218993.0,PKM
chr15,72210393.0,PKM
chr16,2976719.0,PKMYT1
chr16,2976931.0,PKMYT1
chr19,14450380.0,PKN1
chr19,14458057.0,PKN1
chr1,88786130.0,PKN2
chr1,88771826.0,PKN2
chr9,128706791.0,PKN3
chr9,128705372.0,PKN3
chr21,43016989.0,PKNOX1
chr21,43030018.0,PKNOX1
chr11,125367978.0,PKNOX2
chr11,125430047.0,PKNOX2
chr11,125165235.0,PKNOX2-AS1
chr11,125165023.0,PKNOX2-AS1
chr1,201317694.0,PKP1
chr1,201283760.0,PKP1
chr12,32878297.0,PKP2
chr12,32878103.0,PKP2
chr11,397276.0,PKP3
chr11,404318.0,PKP3
chr2,158634153.0,PKP4
chr2,158669891.0,PKP4
chr3,119625174.0,PLA1A
chr3,119616051.0,PLA1A
chr16,14672636.0,PLA2G10
chr16,14672715.0,PLA2G10
chr4,109729748.0,PLA2G12A
chr4,109729759.0,PLA2G12A
chr10,72935690.0,PLA2G12B
chr10,72941280.0,PLA2G12B
chr16,68249304.0,PLA2G15
chr16,68255846.0,PLA2G15
chr12,120326015.0,PLA2G1B
chr12,120325983.0,PLA2G1B
chr1,19978087.0,PLA2G2A
chr1,19978415.0,PLA2G2A
chr1,20164010.0,PLA2G2C
chr1,20163990.0,PLA2G2C
chr1,20116330.0,PLA2G2D
chr1,20115502.0,PLA2G2D
chr1,19923536.0,PLA2G2E
chr1,19923537.0,PLA2G2E
chr1,20143528.0,PLA2G2F
chr1,20148297.0,PLA2G2F
chr22,31139840.0,PLA2G3
chr22,31140104.0,PLA2G3
chr1,186946940.0,PLA2G4A
chr1,186965595.0,PLA2G4A
chr15,41838911.0,PLA2G4B
chr15,41838911.0,PLA2G4B
chr19,48106519.0,PLA2G4C
chr19,48054930.0,PLA2G4C
chr15,42086312.0,PLA2G4D
chr15,42083247.0,PLA2G4D
chr15,41997142.0,PLA2G4E
chr15,42001189.0,PLA2G4E
chr15,41972537.0,PLA2G4E-AS1
chr15,41972557.0,PLA2G4E-AS1
chr15,42147139.0,PLA2G4F
chr15,42153321.0,PLA2G4F
chr1,20090606.0,PLA2G5
chr1,20086092.0,PLA2G5
chr22,38140132.0,PLA2G6
chr22,38140161.0,PLA2G6
chr6,46711532.0,PLA2G7
chr6,46722847.0,PLA2G7
chr2,160044865.0,PLA2R1
chr2,160022819.0,PLA2R1
chr9,26928342.0,PLAA
chr9,26928144.0,PLAA
chr3,193263014.0,PLAAT1
chr3,193263146.0,PLAAT1
chr11,63558392.0,PLAAT2
chr11,63558590.0,PLAAT2
chr11,63590295.0,PLAAT3
chr11,63590100.0,PLAAT3
chr11,63544668.0,PLAAT4
chr11,63544655.0,PLAAT4
chr11,63466312.0,PLAAT5
chr11,63490255.0,PLAAT5
chrX,134566462.0,PLAC1
chrX,134566251.0,PLAC1
chr21,41185381.0,PLAC4
chr21,41185381.0,PLAC4
chr4,83107894.0,PLAC8
chr4,83107913.0,PLAC8
chr5,146104233.0,PLAC8L1
chr5,146098261.0,PLAC8L1
chr10,80142097.0,PLAC9
chr10,80144332.0,PLAC9
chr8,56167095.0,PLAG1
chr8,56166662.0,PLAG1
chr6,143948081.0,PLAGL1
chr6,143942327.0,PLAGL1
chr20,32196972.0,PLAGL2
chr20,32196993.0,PLAGL2
chr8,42187999.0,PLAT
chr8,42191384.0,PLAT
chr10,73913698.0,PLAU
chr10,73911914.0,PLAU
chr19,43667663.0,PLAUR
chr19,43655539.0,PLAUR
chr2,28541755.0,PLB1
chr2,28573214.0,PLB1
chr12,14506225.0,PLBD1
chr12,14540836.0,PLBD1
chr12,14567438.0,PLBD1-AS1
chr12,14567404.0,PLBD1-AS1
chr12,113384137.0,PLBD2
chr12,113387769.0,PLBD2
chr20,8717826.0,PLCB1
chr20,8628390.0,PLCB1
chr15,40291036.0,PLCB2
chr15,40298810.0,PLCB2
chr11,64258547.0,PLCB3
chr11,64262686.0,PLCB3
chr20,9384265.0,PLCB4
chr20,9459658.0,PLCB4
chr3,38011586.0,PLCD1
chr3,38011356.0,PLCD1
chr17,45118402.0,PLCD3
chr17,45121025.0,PLCD3
chr2,218618685.0,PLCD4
chr2,218629554.0,PLCD4
chr10,94265949.0,PLCE1
chr10,94031699.0,PLCE1
chr20,41165269.0,PLCG1
chr20,41172210.0,PLCG1
chr16,81785990.0,PLCG2
chr16,81786010.0,PLCG2
chr3,155594127.0,PLCH1
chr3,155500732.0,PLCH1
chr1,2496668.0,PLCH2
chr1,2484535.0,PLCH2
chr2,198084225.0,PLCL1
chr2,198089021.0,PLCL1
chr3,17011119.0,PLCL2
chr3,17014867.0,PLCL2
chrX,290753.0,PLCXD1
chrY,290753.0,PLCXD1
chrX,293161.0,PLCXD1
chrY,293161.0,PLCXD1
chr3,111708146.0,PLCXD2
chr3,111707943.0,PLCXD2
chr5,41381963.0,PLCXD3
chr5,41382053.0,PLCXD3
chr12,18712956.0,PLCZ1
chr12,18705310.0,PLCZ1
chr3,171709680.0,PLD1
chr3,171676789.0,PLD1
chr17,4809345.0,PLD2
chr17,4809734.0,PLD2
chr19,40370166.0,PLD3
chr19,40367831.0,PLD3
chr14,104931834.0,PLD4
chr14,104927726.0,PLD4
chr1,242219986.0,PLD5
chr1,242288374.0,PLD5
chr17,17205954.0,PLD6
chr17,17205949.0,PLD6
chr8,143919714.0,PLEC
chr8,143938196.0,PLEC
chr2,68386621.0,PLEK
chr2,68380774.0,PLEK
chr14,67392365.0,PLEK2
chr14,67397704.0,PLEK2
chr10,122424252.0,PLEKHA1
chr10,122428305.0,PLEKHA1
chr8,38917985.0,PLEKHA2
chr8,38946146.0,PLEKHA2
chr2,178499241.0,PLEKHA3
chr2,178493978.0,PLEKHA3
chr19,48845515.0,PLEKHA4
chr19,48865560.0,PLEKHA4
chr12,19283451.0,PLEKHA5
chr12,19274970.0,PLEKHA5
chr1,204273674.0,PLEKHA6
chr1,204249241.0,PLEKHA6
chr11,17014024.0,PLEKHA7
chr11,16854947.0,PLEKHA7
chr7,30062022.0,PLEKHA8
chr7,30078770.0,PLEKHA8
chr12,45216120.0,PLEKHA8P1
chr12,45216144.0,PLEKHA8P1
chr11,73655893.0,PLEKHB1
chr11,73653003.0,PLEKHB1
chr2,131146696.0,PLEKHB2
chr2,131132932.0,PLEKHB2
chr14,69500934.0,PLEKHD1
chr14,69527898.0,PLEKHD1
chr19,29674209.0,PLEKHF1
chr19,29674313.0,PLEKHF1
chr8,95154495.0,PLEKHF2
chr8,95154328.0,PLEKHF2
chr6,150809684.0,PLEKHG1
chr6,150733961.0,PLEKHG1
chr19,39422866.0,PLEKHG2
chr19,39415150.0,PLEKHG2
chr14,64731133.0,PLEKHG3
chr14,64727712.0,PLEKHG3
chr16,67282219.0,PLEKHG4
chr16,67282315.0,PLEKHG4
chr5,154998.0,PLEKHG4B
chr5,156810.0,PLEKHG4B
chr1,6474025.0,PLEKHG5
chr1,6473061.0,PLEKHG5
chr12,6318808.0,PLEKHG6
chr12,6319025.0,PLEKHG6
chr12,92764087.0,PLEKHG7
chr12,92755912.0,PLEKHG7
chr14,67562526.0,PLEKHH1
chr14,67562346.0,PLEKHH1
chr2,43729680.0,PLEKHH2
chr2,43710047.0,PLEKHH2
chr17,42671372.0,PLEKHH3
chr17,42673971.0,PLEKHH3
chr19,2233890.0,PLEKHJ1
chr19,2233891.0,PLEKHJ1
chr17,45454167.0,PLEKHM1
chr17,45478091.0,PLEKHM1
chr1,15727430.0,PLEKHM2
chr1,15727553.0,PLEKHM2
chr2,207946421.0,PLEKHM3
chr2,207977232.0,PLEKHM3
chr1,966609.0,PLEKHN1
chr1,973993.0,PLEKHN1
chr1,150158893.0,PLEKHO1
chr1,150159115.0,PLEKHO1
chr15,64861564.0,PLEKHO2
chr15,64848612.0,PLEKHO2
chr10,113768879.0,PLEKHS1
chr10,113777241.0,PLEKHS1
chr11,112260504.0,PLET1
chr11,112255442.0,PLET1
chr6,160718315.0,PLG
chr6,160716767.0,PLG
chr2,87752311.0,PLGLB1
chr2,106386344.0,PLGLB1
chr2,87017625.0,PLGLB1
chr6,160706435.0,PLGLB1
chr6,160783101.0,PLGLB1
chr2,87752275.0,PLGLB1
chr2,87017661.0,PLGLB1
chr2,87017635.0,PLGLB2
chr2,87752301.0,PLGLB2
chr2,87752312.0,PLGLB2
chr2,106386345.0,PLGLB2
chr2,87017624.0,PLGLB2
chr9,5361866.0,PLGRKT
chr9,5361764.0,PLGRKT
chr15,89666975.0,PLIN1
chr15,89667671.0,PLIN1
chr9,19126172.0,PLIN2
chr9,19116533.0,PLIN2
chr19,4852233.0,PLIN3
chr19,4859887.0,PLIN3
chr19,4513669.0,PLIN4
chr19,4517685.0,PLIN4
chr19,4531783.0,PLIN5
chr19,4525020.0,PLIN5
chr16,23679152.0,PLK1
chr16,23679047.0,PLK1
chr5,58459011.0,PLK2
chr5,58455751.0,PLK2
chr1,44803288.0,PLK3
chr1,44800561.0,PLK3
chr4,127886499.0,PLK4
chr4,127886516.0,PLK4
chr19,1528123.0,PLK5
chr19,1528380.0,PLK5
chr16,57258511.0,PLLP
chr16,57258550.0,PLLP
chr6,118558978.0,PLN
chr6,118558984.0,PLN
chr1,11954839.0,PLOD1
chr1,11949869.0,PLOD1
chr3,146106611.0,PLOD2
chr3,146088645.0,PLOD2
chr7,101212637.0,PLOD3
chr7,101212638.0,PLOD3
chrX,103785643.0,PLP1
chrX,103787836.0,PLP1
chrX,49172057.0,PLP2
chrX,49172012.0,PLP2
chr8,37775368.0,PLPBP
chr8,37775979.0,PLPBP
chr5,55491011.0,PLPP1
chr5,55468121.0,PLPP1
chr19,291007.0,PLPP2
chr19,288021.0,PLPP2
chr1,56537071.0,PLPP3
chr1,56578977.0,PLPP3
chr10,120575243.0,PLPP4
chr10,120521005.0,PLPP4
chr8,38266229.0,PLPP5
chr8,38266281.0,PLPP5
chr9,4663116.0,PLPP6
chr9,4663189.0,PLPP6
chr9,131290342.0,PLPP7
chr9,131308186.0,PLPP7
chr9,101312977.0,PLPPR1
chr9,101312870.0,PLPPR1
chr19,11359686.0,PLPPR2
chr19,11357731.0,PLPPR2
chr19,815012.0,PLPPR3
chr19,815820.0,PLPPR3
chr1,99264553.0,PLPPR4
chr1,99288085.0,PLPPR4
chr1,98953236.0,PLPPR5
chr1,99004518.0,PLPPR5
chr4,154537981.0,PLRG1
chr4,154546155.0,PLRG1
chr3,142703964.0,PLS1
chr3,142676209.0,PLS1
chrX,115643399.0,PLS3
chrX,115646478.0,PLS3
chr3,146533485.0,PLSCR1
chr3,146533488.0,PLSCR1
chr3,146449200.0,PLSCR2
chr3,146455322.0,PLSCR2
chr17,7393770.0,PLSCR3
chr17,7393176.0,PLSCR3
chr3,146206747.0,PLSCR4
chr3,146196737.0,PLSCR4
chr3,146600317.0,PLSCR5
chr3,146594020.0,PLSCR5
chr20,45902538.0,PLTP
chr20,45906308.0,PLTP
chr19,17365973.0,PLVAP
chr19,17365955.0,PLVAP
chr17,39108922.0,PLXDC1
chr17,39109371.0,PLXDC1
chr10,20068228.0,PLXDC2
chr10,20068218.0,PLXDC2
chr3,127017443.0,PLXNA1
chr3,126989421.0,PLXNA1
chr1,208044745.0,PLXNA2
chr1,208079272.0,PLXNA2
chrX,154463499.0,PLXNA3
chrX,154461252.0,PLXNA3
chr7,132489394.0,PLXNA4
chr7,132223596.0,PLXNA4
chr3,48419325.0,PLXNB1
chr3,48414000.0,PLXNB1
chr22,50282770.0,PLXNB2
chr22,50286044.0,PLXNB2
chrX,153766887.0,PLXNB3
chrX,153771493.0,PLXNB3
chr12,94186440.0,PLXNC1
chr12,94149958.0,PLXNC1
chr3,129589399.0,PLXND1
chr3,129605760.0,PLXND1
chr1,205844181.0,PM20D1
chr1,205830322.0,PM20D1
chr6,89146526.0,PM20D2
chr6,89146235.0,PM20D2
chr18,59900231.0,PMAIP1
chr18,59900230.0,PMAIP1
chr12,102196696.0,PMCH
chr12,102196657.0,PMCH
chr12,55957989.0,PMEL
chr12,55955643.0,PMEL
chr20,57653045.0,PMEPA1
chr20,57659583.0,PMEPA1
chr1,156213127.0,PMF1
chr1,156213130.0,PMF1
chr16,72119961.0,PMFBP1
chr16,72140579.0,PMFBP1
chr15,74024877.0,PML
chr15,74022866.0,PML
chr22,41584307.0,PMM1
chr22,41578818.0,PMM1
chr16,8811133.0,PMM2
chr16,8804812.0,PMM2
chr8,81444829.0,PMP2
chr8,81444935.0,PMP2
chr17,15259123.0,PMP22
chr17,15230996.0,PMP22
chr9,136414593.0,PMPCA
chr9,136414571.0,PMPCA
chr7,103298595.0,PMPCB
chr7,103297533.0,PMPCB
chr2,189867900.0,PMS1
chr2,189854346.0,PMS1
chr7,5999246.0,PMS2
chr7,5989806.0,PMS2
chr1,154925186.0,PMVK
chr1,154926384.0,PMVK
chrX,153673062.0,PNCK
chrX,153673261.0,PNCK
chr6,99412681.0,PNISR
chr6,99414656.0,PNISR
chr2,218344460.0,PNKD
chr2,218323394.0,PNKD
chr19,49865157.0,PNKP
chr19,49862423.0,PNKP
chr6,159813606.0,PNLDC1
chr6,159804077.0,PNLDC1
chr10,116553806.0,PNLIP
chr10,116556101.0,PNLIP
chr10,116598141.0,PNLIPRP1
chr10,116594871.0,PNLIPRP1
chr10,116621325.0,PNLIPRP2
chr10,116625967.0,PNLIPRP2
chr10,116455776.0,PNLIPRP3
chr10,116443055.0,PNLIPRP3
chr14,73712659.0,PNMA1
chr14,73712999.0,PNMA1
chr8,26508702.0,PNMA2
chr8,26508657.0,PNMA2
chrX,153057167.0,PNMA3
chrX,153057233.0,PNMA3
chrX,152991437.0,PNMA5
chrX,152991029.0,PNMA5
chrX,153073521.0,PNMA6A
chrX,153073521.0,PNMA6A
chrX,153397639.0,PNMA6E
chrX,153397733.0,PNMA6E
chrX,153319650.0,PNMA6F
chrX,153319727.0,PNMA6F
chr19,46470952.0,PNMA8A
chr19,46470030.0,PNMA8A
chr19,46495175.0,PNMA8B
chr19,46494224.0,PNMA8B
chr17,39670309.0,PNMT
chr17,39669715.0,PNMT
chr14,39179201.0,PNN
chr14,39176573.0,PNN
chr2,68162585.0,PNO1
chr2,68162591.0,PNO1
chr8,28339221.0,PNOC
chr8,28339402.0,PNOC
chr14,20475157.0,PNP
chr14,20475171.0,PNP
chr6,36291456.0,PNPLA1
chr6,36291454.0,PNPLA1
chr11,821735.0,PNPLA2
chr11,824344.0,PNPLA2
chr22,43933085.0,PNPLA3
chr22,43928838.0,PNPLA3
chrX,7912040.0,PNPLA4
chrX,7902138.0,PNPLA4
chr22,43887620.0,PNPLA5
chr22,43889851.0,PNPLA5
chr19,7551061.0,PNPLA6
chr19,7536223.0,PNPLA6
chr9,137495103.0,PNPLA7
chr9,137522789.0,PNPLA7
chr7,108514250.0,PNPLA8
chr7,108514600.0,PNPLA8
chr17,47946362.0,PNPO
chr17,47945591.0,PNPO
chr2,55693742.0,PNPT1
chr2,55693708.0,PNPT1
chr6,89081138.0,PNRC1
chr6,89080929.0,PNRC1
chr1,23961456.0,PNRC2
chr1,23961463.0,PNRC2
chr3,52149366.0,POC1A
chr3,52149357.0,POC1A
chr12,89471626.0,POC1B
chr12,89472162.0,POC1B
chr12,89524893.0,POC1B-AS1
chr12,89524769.0,POC1B-AS1
chr12,89526093.0,POC1B-GALNT4
chr12,89526105.0,POC1B-GALNT4
chr5,75677809.0,POC5
chr5,75692420.0,POC5
chr1,53070072.0,PODN
chr1,53078612.0,PODN
chr19,13933369.0,PODNL1
chr19,13937795.0,PODNL1
chr7,131511274.0,PODXL
chr7,131510857.0,PODXL
chr3,127668451.0,PODXL2
chr3,127668491.0,PODXL2
chrX,85345985.0,POF1B
chrX,85305804.0,POF1B
chr20,32215398.0,POFUT1
chr20,32216710.0,POFUT1
chr21,45277077.0,POFUT2
chr21,45285697.0,POFUT2
chr1,166849045.0,POGK
chr1,166847569.0,POGK
chr3,119471329.0,POGLUT1
chr3,119485331.0,POGLUT1
chr13,102786280.0,POGLUT2
chr13,102791058.0,POGLUT2
chr11,108486254.0,POGLUT3
chr11,108481330.0,POGLUT3
chr1,151429648.0,POGZ
chr1,151428191.0,POGZ
chrX,24739400.0,POLA1
chrX,24715150.0,POLA1
chr11,65294175.0,POLA2
chr11,65262344.0,POLA2
chr8,42338652.0,POLB
chr8,42361298.0,POLB
chr19,50407019.0,POLD1
chr19,50398927.0,POLD1
chr7,44121890.0,POLD2
chr7,44121968.0,POLD2
chr11,74612968.0,POLD3
chr11,74620034.0,POLD3
chr11,67353361.0,POLD4
chr11,67353038.0,POLD4
chr17,28352968.0,POLDIP2
chr17,28353781.0,POLDIP2
chr22,42599695.0,POLDIP3
chr22,42603007.0,POLDIP3
chr12,132665388.0,POLE
chr12,132648962.0,POLE
chr14,49669559.0,POLE2
chr14,49669556.0,POLE2
chr9,113409654.0,POLE3
chr9,113409665.0,POLE3
chr2,74958821.0,POLE4
chr2,74960113.0,POLE4
chr15,89328524.0,POLG
chr15,89333311.0,POLG
chr17,64496597.0,POLG2
chr17,64485779.0,POLG2
chr6,43583130.0,POLH
chr6,43597812.0,POLH
chr18,54294295.0,POLI
chr18,54283001.0,POLI
chr5,75584828.0,POLK
chr5,75581311.0,POLK
chr10,101585858.0,POLL
chr10,101586079.0,POLL
chr7,44080872.0,POLM
chr7,44079653.0,POLM
chr4,2095876.0,POLN
chr4,2081699.0,POLN
chr3,121545858.0,POLQ
chr3,121490214.0,POLQ
chr2,86048929.0,POLR1A
chr2,86030208.0,POLR1A
chr2,112572722.0,POLR1B
chr2,112552736.0,POLR1B
chr6,43520285.0,POLR1C
chr6,43519375.0,POLR1C
chr13,27623132.0,POLR1D
chr13,27623026.0,POLR1D
chr9,37495909.0,POLR1E
chr9,37492364.0,POLR1E
chr17,7499303.0,POLR2A
chr17,7511448.0,POLR2A
chr4,57017199.0,POLR2B
chr4,57005402.0,POLR2B
chr16,57470088.0,POLR2C
chr16,57470053.0,POLR2C
chr2,127853035.0,POLR2D
chr2,127858068.0,POLR2D
chr19,1094055.0,POLR2E
chr19,1093967.0,POLR2E
chr22,37967675.0,POLR2F
chr22,37967676.0,POLR2F
chr11,62765715.0,POLR2G
chr11,62761873.0,POLR2G
chr3,184365174.0,POLR2H
chr3,184365216.0,POLR2H
chr19,36114665.0,POLR2I
chr19,36114063.0,POLR2I
chr7,102473661.0,POLR2J
chr7,102473659.0,POLR2J
chr7,102668983.0,POLR2J2
chr7,102668964.0,POLR2J2
chr7,44016511.0,POLR2J3
chr7,102476258.0,POLR2J3
chr7,102569912.0,POLR2J3
chr7,102668992.0,POLR2J3
chr7,44014649.0,POLR2J3
chr7,102474404.0,POLR2J3
chr7,102568053.0,POLR2J3
chr7,102667133.0,POLR2J3
chr8,100151894.0,POLR2K
chr8,100151359.0,POLR2K
chr11,840473.0,POLR2L
chr11,840429.0,POLR2L
chr15,57709182.0,POLR2M
chr15,57709072.0,POLR2M
chr10,78022246.0,POLR3A
chr10,78021597.0,POLR3A
chr12,106430332.0,POLR3B
chr12,106430321.0,POLR3B
chr1,145826694.0,POLR3C
chr1,145840130.0,POLR3C
chr8,22248162.0,POLR3D
chr8,22249133.0,POLR3D
chr16,22322879.0,POLR3E
chr16,22315161.0,POLR3E
chr20,18469020.0,POLR3F
chr20,18481786.0,POLR3F
chr5,90488118.0,POLR3G
chr5,90485683.0,POLR3G
chr1,145975331.0,POLR3GL
chr1,145978010.0,POLR3GL
chr22,41540733.0,POLR3H
chr22,41544030.0,POLR3H
chr16,47462.0,POLR3K
chr16,47433.0,POLR3K
chr19,624843.0,POLRMT
chr19,623466.0,POLRMT
chr7,72942160.0,POM121
chr7,72943037.0,POM121
chr7,75421991.0,POM121C
chr7,75421895.0,POM121C
chr7,53035711.0,POM121L12
chr7,53036486.0,POM121L12
chr6,27310985.0,POM121L2
chr6,27310300.0,POM121L2
chr2,25161402.0,POMC
chr2,25164702.0,POMC
chr1,46192572.0,POMGNT1
chr1,46195857.0,POMGNT1
chr3,43081429.0,POMGNT2
chr3,43081078.0,POMGNT2
chr8,43122641.0,POMK
chr8,43122382.0,POMK
chr13,28678046.0,POMP
chr13,28668517.0,POMP
chr9,131507495.0,POMT1
chr9,131518927.0,POMT1
chr14,77301226.0,POMT2
chr14,77296227.0,POMT2
chr7,76626051.0,POMZP3
chr7,76611720.0,POMZP3
chr7,95311567.0,PON1
chr7,95324465.0,PON1
chr7,95411665.0,PON2
chr7,95412441.0,PON2
chr7,95372239.0,PON3
chr7,95372242.0,PON3
chr8,98123438.0,POP1
chr8,98123435.0,POP1
chr19,29611899.0,POP4
chr19,29610414.0,POP4
chr12,120581153.0,POP5
chr12,120581352.0,POP5
chr7,100707173.0,POP7
chr7,100706862.0,POP7
chr3,119660103.0,POPDC2
chr3,119659939.0,POPDC2
chr6,105159765.0,POPDC3
chr6,105161749.0,POPDC3
chr7,75985973.0,POR
chr7,75954008.0,POR
chrX,48512456.0,PORCN
chrX,48514145.0,PORCN
chr13,37580663.0,POSTN
chr13,37598633.0,POSTN
chr7,124853051.0,POT1
chr7,124846985.0,POT1
chr8,43292655.0,POTEA
chr8,43292603.0,POTEA
chr15,20835535.0,POTEB
chr15,21846492.0,POTEB
chr15,20866126.0,POTEB
chr15,21877091.0,POTEB
chr15,20865899.0,POTEB2
chr15,21439518.0,POTEB2
chr15,21876864.0,POTEB2
chr21,13610723.0,POTEB2
chr15,20856756.0,POTEB2
chr15,21430384.0,POTEB2
chr15,21867717.0,POTEB2
chr21,13620176.0,POTEB2
chr18,14533181.0,POTEB2
chr15,20858123.0,POTEB3
chr15,21431751.0,POTEB3
chr15,21869084.0,POTEB3
chr18,14534913.0,POTEB3
chr15,20866238.0,POTEB3
chr15,21439968.0,POTEB3
chr15,21877203.0,POTEB3
chr18,14511914.0,POTEC
chr18,14542653.0,POTEC
chr21,13610730.0,POTED
chr21,13610613.0,POTED
chr2,131218511.0,POTEE
chr2,131236746.0,POTEE
chr2,130120407.0,POTEF
chr2,130120226.0,POTEF
chr14,19428702.0,POTEG
chr14,19433941.0,POTEG
chr22,15690538.0,POTEH
chr22,15690176.0,POTEH
chr2,130463186.0,POTEI
chr2,130508969.0,POTEI
chr2,130657508.0,POTEJ
chr2,130657508.0,POTEJ
chr14,18967642.0,POTEM
chr14,18967642.0,POTEM
chr3,87276326.0,POU1F1
chr3,87276411.0,POU1F1
chr11,111357479.0,POU2AF1
chr11,111357673.0,POU2AF1
chr1,167372025.0,POU2F1
chr1,167398011.0,POU2F1
chr19,42095692.0,POU2F2
chr19,42099538.0,POU2F2
chr11,120307541.0,POU2F3
chr11,120307510.0,POU2F3
chr1,38046725.0,POU3F1
chr1,38045783.0,POU3F1
chr6,98835067.0,POU3F2
chr6,98835352.0,POU3F2
chr2,104855690.0,POU3F3
chr2,104856128.0,POU3F3
chrX,83508758.0,POU3F4
chrX,83508503.0,POU3F4
chr13,78603319.0,POU4F1
chr13,78603249.0,POU4F1
chr4,146639181.0,POU4F2
chr4,146640023.0,POU4F2
chr5,146339718.0,POU4F3
chr5,146340262.0,POU4F3
chr6,31170569.0,POU5F1
chr6,31166188.0,POU5F1
chr8,127415973.0,POU5F1B
chr8,127416539.0,POU5F1B
chr5,93741462.0,POU5F2
chr5,93741459.0,POU5F2
chr12,51196076.0,POU6F1
chr12,51192429.0,POU6F1
chr7,39085998.0,POU6F2
chr7,39204315.0,POU6F2
chr3,19985858.0,PP2D1
chr3,20001800.0,PP2D1
chr10,70233319.0,PPA1
chr10,70217806.0,PPA1
chr4,105456693.0,PPA2
chr4,105473892.0,PPA2
chr19,10110487.0,PPAN
chr19,10108051.0,PPAN
chr22,46231831.0,PPARA
chr22,46231870.0,PPARA
chr6,35424671.0,PPARD
chr6,35424026.0,PPARD
chr3,12406037.0,PPARG
chr3,12417143.0,PPARG
chr4,23814526.0,PPARGC1A
chr4,23812795.0,PPARGC1A
chr5,149836292.0,PPARGC1B
chr5,149833252.0,PPARGC1B
chr4,56406552.0,PPAT
chr4,56403147.0,PPAT
chr4,73988001.0,PPBP
chr4,73988096.0,PPBP
chr15,75049207.0,PPCDC
chr15,75048713.0,PPCDC
chr1,42459606.0,PPCS
chr1,42459708.0,PPCS
chr20,63521360.0,PPDPF
chr20,63521697.0,PPDPF
chr8,49074125.0,PPDPFL
chr8,49074253.0,PPDPFL
chrX,18803911.0,PPEF1
chrX,18730269.0,PPEF1
chr4,75890039.0,PPEF2
chr4,75890116.0,PPEF2
chr11,70343804.0,PPFIA1
chr11,70324492.0,PPFIA1
chr12,81339292.0,PPFIA2
chr12,81263378.0,PPFIA2
chr19,49128899.0,PPFIA3
chr19,49127895.0,PPFIA3
chr1,203056393.0,PPFIA4
chr1,203051866.0,PPFIA4
