Chromosome,Position,target
chr4,184745867.0,Intergenic region between CENPU and ACSL1
chr4,184761140.0,ACSL1
chr4,184767534.0,ACSL1
chr4,184772619.0,ACSL1
chr4,184798670.0,SLED1
chr4,184801857.0,ACSL1
chr4,184817459.0,ENSG00000251139
chr4,184838763.0,ENSG00000286256
chr4,184849523.0,MIR3945HG
chr4,184851061.0,MIR3945
chr4,184859950.0,ENSG00000289139
chr4,184896205.0,LINC01093
chr4,184898150.0,ENSG00000289197
chr4,184911120.0,TRPC6P7
chr4,184933992.0,ENSG00000289197
chr4,184938411.0,MIR4455
chr4,184986201.0,ENSG00000279460
chr4,184997091.0,LINC02437
chr4,185018946.0,HELT
chr4,185020706.0,HELT
chr4,185065151.0,ENSG00000249520
chr4,185081921.0,LINC02436
chr4,185083290.0,LINC02436
chr4,185123230.0,ENSG00000287183
chr4,185143324.0,SLC25A4
chr4,185144311.0,SLC25A4
chr4,185148121.0,SLC25A4
chr4,185154962.0,Intergenic region between SLC25A4 and CFAP97
chr4,185161864.0,CFAP97
chr4,185169984.0,CFAP97
chr4,185183240.0,CFAP97
chr4,185200084.0,CFAP97
chr4,185228881.0,SNX25
chr4,185235667.0,SNX25
chr4,185295342.0,SNX25
chr4,185328100.0,SNX25
chr4,185336055.0,SNX25
chr4,185354839.0,SNX25
chr4,185355089.0,SNX25
chr4,185367278.0,LRP2BP
chr4,185371852.0,LRP2BP
chr4,185371872.0,LRP2BP-AS1
chr4,185373594.0,LRP2BP
chr4,185373594.0,LRP2BP-AS1
chr4,185375554.0,LRP2BP
chr4,185375554.0,LRP2BP-AS1
chr4,185383934.0,LRP2BP-AS1
chr4,185386432.0,LRP2BP
chr4,185386949.0,LRP2BP
chr4,185396488.0,ANKRD37
chr4,185398101.0,ANKRD37
chr4,185399791.0,ANKRD37
chr4,185403669.0,UFSP2
chr4,185403960.0,UFSP2
chr4,185411775.0,UFSP2
chr4,185416029.0,Y_RNA
chr4,185417199.0,UFSP2
chr4,185422326.0,UFSP2
chr4,185425345.0,UFSP2
chr4,185429133.0,C4orf47
chr4,185434084.0,C4orf47
chr4,185438360.0,C4orf47
chr4,185445198.0,C4orf47
chr4,185449358.0,C4orf47
chr4,185451664.0,CCDC110
chr4,185459120.0,CCDC110
chr4,185465384.0,CCDC110
chr4,185471178.0,CCDC110
chr4,185471550.0,ENSG00000249679
chr4,185471719.0,CCDC110
chr4,185489113.0,ENSG00000249679
chr4,185503599.0,PDLIM3
chr4,185506797.0,ENSG00000249679
chr4,185507538.0,PDLIM3
chr4,185516849.0,PDLIM3
chr4,185530258.0,PDLIM3
chr4,185535430.0,PDLIM3
chr4,185564638.0,Intergenic region between PDLIM3 and SORBS2
chr4,185589683.0,SORBS2
chr4,185590915.0,SORBS2-AS1
chr4,185593963.0,SORBS2-AS1
chr4,185608927.0,SORBS2
chr4,185627246.0,SORBS2
chr4,185646359.0,SORBS2
chr4,185670650.0,ENSG00000235902
chr4,185709919.0,Y_RNA
chr4,185756988.0,ENSG00000285745
chr4,185809405.0,SORBS2
chr4,185872574.0,SORBS2
chr4,185918799.0,ENSG00000235149
chr4,186026520.0,RNU4-64P
chr4,186075950.0,TLR3
chr4,186085730.0,TLR3
chr4,186118565.0,FAM149A
chr4,186129080.0,FAM149A
chr4,186130087.0,ENSG00000253013
chr4,186155337.0,FAM149A
chr4,186158369.0,RPSAP70
chr4,186159766.0,FAM149A
chr4,186169389.0,FAM149A
chr4,186171059.0,LTO1P1
chr4,186177550.0,Intergenic region between FAM149A and FLJ38576
chr4,186190260.0,FLJ38576
chr4,186191612.0,CYP4V2
chr4,186193276.0,CYP4V2
chr4,186195316.0,CYP4V2
chr4,186202629.0,CYP4V2
chr4,186209081.0,ENSG00000290316
chr4,186211324.0,CYP4V2
chr4,186230494.0,ENSG00000290316
chr4,186239120.0,KLKB1
chr4,186255326.0,ENSG00000290316
chr4,186255327.0,KLKB1
chr4,186261957.0,Intergenic region between KLKB1 and F11
chr4,186268959.0,F11
chr4,186272981.0,F11
chr4,186280974.0,F11
chr4,186286920.0,F11-AS1
chr4,186288714.0,F11
chr4,186329158.0,SLC25A5P6
chr4,186331481.0,ENSG00000287667
chr4,186394372.0,F11-AS1
chr4,186410760.0,F11-AS1
chr4,186480159.0,ENSG00000272297
chr4,186501161.0,RNU6-1055P
chr4,186530282.0,MTNR1A
chr4,186544759.0,ENSG00000272297
chr4,186544759.0,MTNR1A
chr4,186555286.0,ENSG00000272297
chr4,186555405.0,MTNR1A
chr4,186587815.0,FAT1
chr4,186604089.0,FAT1
chr4,186664280.0,FAT1
chr4,186702832.0,ENSG00000287169
chr4,186717943.0,FAT1
chr4,186891667.0,ENSG00000250829
chr4,186892767.0,ENSG00000272218
chr4,186900688.0,MRPS36P2
chr4,187003470.0,ENSG00000249742
chr4,187033436.0,ENSG00000250971
chr4,187200055.0,ENSG00000287571
chr4,187205665.0,LINC02374
chr4,187306882.0,ENSG00000250658
chr4,187356037.0,Intergenic region between FAT1 and ZFP42
chr4,187371284.0,LINC02514
chr4,187411989.0,LINC02515
chr4,187442987.0,ENSG00000251643
chr4,187516680.0,ENSG00000251490
chr4,187602813.0,LINC02492
chr4,187663018.0,ENSG00000249642
chr4,187747146.0,ADAM20P3
chr4,187952754.0,ENSG00000286641
chr4,187970778.0,ENSG00000213331
chr4,187999340.0,ZFP42
chr4,188004238.0,ZFP42
chr4,188047581.0,Intergenic region between ZFP42 and TRIML2
chr4,188091501.0,TRIML2
chr4,188095447.0,TRIML2
chr4,188100086.0,TRIML2
chr4,188105342.0,TRIML2
chr4,188106735.0,ENSG00000241011
chr4,188120332.0,Intergenic region between TRIML2 and TRIML1
chr4,188121582.0,RNU6-173P
chr4,188139511.0,TRIML1
chr4,188142100.0,ENSG00000247130
chr4,188143396.0,TRIML1
chr4,188147464.0,TRIML1
chr4,188160430.0,LINC02434
chr4,188349699.0,RPL7AP27
chr4,188388568.0,ICE2P1
chr4,188445044.0,ENSG00000289879
chr4,188540893.0,LINC01060
chr4,188631335.0,ENSG00000250523
chr4,188714542.0,ENSG00000275826
chr4,188716694.0,RNU7-192P
chr4,188738933.0,ENSG00000180015
chr4,188740893.0,ENSG00000278974
chr4,188768510.0,ENSG00000249269
chr4,188781083.0,LINC02508
chr4,188798096.0,ENSG00000250626
chr4,188996394.0,ENSG00000250024
chr4,189044162.0,Intergenic region between TRIML1 and FRG1-DT
chr4,189198988.0,ENSG00000251310
chr4,189290006.0,ENSG00000249877
chr4,189474078.0,HSP90AA4P
chr4,189660545.0,LINC01262
chr4,189704185.0,ENSG00000272566
chr4,189709626.0,RNU1-51P
chr4,189852561.0,FRG1-DT
chr4,189883191.0,LINC01596
chr4,189941004.0,FRG1
chr4,189942203.0,FRG1
chr4,189947746.0,FRG1
chr4,189957673.0,FRG1
chr4,189963162.0,FRG1
chr4,189973722.0,MLLT10P2
chr4,189973793.0,MLLT10P2
chr4,189981140.0,ENSG00000271307
chr4,189983492.0,TUBB7P
chr4,189984667.0,TUBB7P
chr4,190005160.0,Intergenic region between TUBB8B and FRG2
chr4,190015196.0,RNA5SP174
chr4,190017754.0,RNA5SP175
chr4,190022035.0,DUX4L9
chr4,190025112.0,FRG2
chr4,190026603.0,FRG2
chr4,190038157.0,RARRES2P4
chr4,190042377.0,AGGF1P1
chr4,190047654.0,Intergenic region between FRG2 and DUX4
chr4,190060453.0,CLUHP4
chr4,190065573.0,ENSG00000277162
chr4,190066182.0,DBET
chr4,190068571.0,DUX4L8
chr4,190071868.0,DUX4L7
chr4,190075161.0,DUX4L6
chr4,190075947.0,Intergenic region near DUX4
chr4,190078454.0,DUX4L5
chr4,190081751.0,DUX4L4
chr4,190085048.0,DUX4L1
chr4,190088341.0,DUX4L3
chr4,190091641.0,DUX4L2
chr4,190128867.0,Intergenic region near DUX4
chr4,190174485.0,DUX4
chr5,155904.0,PLEKHG4B
chr5,173428.0,PLEKHG4B
chr5,174449.0,PLEKHG4B
chr5,191753.0,LRRC14B
chr5,193372.0,LRRC14B
chr5,195749.0,LRRC14B
chr5,196059.0,ENSG00000261434
chr5,200283.0,CCDC127
chr5,201134.0,CCDC127
chr5,212024.0,CCDC127
chr5,215588.0,ENSG00000260774
chr5,215709.0,CCDC127
chr5,221910.0,ENSG00000286001
chr5,221913.0,SDHA
chr5,231036.0,ENSG00000286001
chr5,231036.0,SDHA
chr5,243985.0,ENSG00000286001
chr5,243985.0,SDHA
chr5,254271.0,SDHA
chr5,261569.0,ENSG00000286001
chr5,270405.0,PDCD6-DT
chr5,271649.0,PDCD6
chr5,271674.0,PDCD6-AHRR
chr5,289281.0,ENSG00000286001
chr5,289281.0,PDCD6-AHRR
chr5,289281.0,PDCD6
chr5,289576.0,PPP4R2P1
chr5,308994.0,ENSG00000286001
chr5,308994.0,PDCD6-AHRR
chr5,308994.0,PDCD6
chr5,313166.0,ENSG00000286001
chr5,313176.0,PDCD6
chr5,367083.0,AHRR
chr5,367083.0,PDCD6-AHRR
chr5,372251.0,AHRR
chr5,404138.0,ENSG00000214278
chr5,418905.0,ENSG00000250645
chr5,423318.0,AHRR
chr5,423318.0,PDCD6-AHRR
chr5,428933.0,AHRR
chr5,428933.0,PDCD6-AHRR
chr5,436123.0,PDCD6-AHRR
chr5,436123.0,AHRR
chr5,438617.0,Intergenic region between AHRR and EXOC3-AS1
chr5,442328.0,EXOC3-AS1
chr5,443226.0,EXOC3
chr5,444816.0,EXOC3
chr5,446996.0,EXOC3
chr5,452814.0,EXOC3
chr5,460103.0,EXOC3
chr5,467101.0,EXOC3
chr5,467562.0,EXOC3
chr5,469491.0,PP7080
chr5,471657.0,SLC9A3
chr5,473005.0,PP7080
chr5,474630.0,SLC9A3
chr5,474792.0,SLC9A3-AS1
chr5,476849.0,SLC9A3
chr5,476849.0,SLC9A3-AS1
chr5,479117.0,SLC9A3-AS1
chr5,480323.0,SLC9A3
chr5,485812.0,SLC9A3
chr5,506388.0,SLC9A3
chr5,525778.0,ENSG00000250385
chr5,535860.0,MIR4456
chr5,550332.0,Intergenic region between SLC9A3 and LOC100996325
chr5,607414.0,CEP72-DT
chr5,615928.0,CEP72
chr5,619659.0,CEP72
chr5,629006.0,CEP72
chr5,651909.0,CEP72
chr5,662936.0,TPPP
chr5,666606.0,CEP72
chr5,671928.0,TPPP
chr5,676220.0,ENSG00000271781
chr5,685602.0,TPPP
chr5,694161.0,ENSG00000289088
chr5,722281.0,ZDHHC11B
chr5,738532.0,ZDHHC11B
chr5,768155.0,BRD9P2
chr5,770058.0,ENSG00000285522
chr5,775801.0,ZDHHC11B
chr5,785555.0,ENSG00000288930
chr5,790821.0,Intergenic region between ZDHHC11B and ZDHHC11
chr5,805187.0,ZDHHC11
chr5,816673.0,SPCS2P3
chr5,832581.0,ZDHHC11
chr5,850341.0,BRD9
chr5,854715.0,ZDHHC11
chr5,857974.0,BRD9
chr5,870834.0,BRD9
chr5,880102.0,BRD9
chr5,885710.0,BRD9
chr5,890097.0,BRD9
chr5,894374.0,TRIP13
chr5,897119.0,TRIP13
chr5,904709.0,ENSG00000287600
chr5,904709.0,TRIP13
chr5,906190.0,ENSG00000287600
chr5,910162.0,ENSG00000287600
chr5,910162.0,TRIP13
chr5,912249.0,ENSG00000287600
chr5,915634.0,TRIP13
chr5,951417.0,ENSG00000248949
chr5,963224.0,ENSG00000288763
chr5,972680.0,Intergenic region between TRIP13 and NKD2
chr5,980332.0,ENSG00000250173
chr5,992260.0,LINC02982
chr5,1005830.0,ENSG00000272347
chr5,1021125.0,NKD2
chr5,1034169.0,NKD2
chr5,1036894.0,NKD2
chr5,1059371.0,SLC12A7
chr5,1062934.0,MIR4635
chr5,1067140.0,SLC12A7
chr5,1084623.0,SLC12A7
chr5,1098652.0,SLC12A7
chr5,1112023.0,SLC12A7
chr5,1156910.0,Intergenic region between SLC12A7 and SLC6A19
chr5,1175872.0,TERLR1
chr5,1201716.0,SLC6A19
chr5,1206150.0,SLC6A19
chr5,1211475.0,SLC6A19
chr5,1215710.0,SLC6A19
chr5,1222022.0,SLC6A19
chr5,1225646.0,SLC6A18
chr5,1228869.0,SLC6A18
chr5,1234177.0,SLC6A18
chr5,1238076.0,SLC6A18
chr5,1243391.0,SLC6A18
chr5,1250581.0,Intergenic region between SLC6A18 and TERT
chr5,1253990.0,ENSG00000287486
chr5,1256857.0,TERT
chr5,1269972.0,TERT
chr5,1286724.0,TERT
chr5,1295005.0,TERT
chr5,1309343.0,MIR4457
chr5,1316426.0,Intergenic region between TERT and CLPTM1L
chr5,1327830.0,CLPTM1L
chr5,1339804.0,CLPTM1L
chr5,1343069.0,CLPTM1L
chr5,1344966.0,CLPTM1L
chr5,1347991.0,ENSG00000286388
chr5,1367001.0,LINC01511
chr5,1370743.0,MTCO2P32
chr5,1379796.0,LINC01511
chr5,1384783.0,ENSG00000279908
chr5,1403776.0,SLC6A3
chr5,1423684.0,SLC6A3
chr5,1437834.0,SLC6A3
chr5,1444313.0,SLC6A3
chr5,1455026.0,Intergenic region between SLC6A3 and LPCAT1
chr5,1461672.0,LPCAT1
chr5,1470428.0,LPCAT1
chr5,1476811.0,LPCAT1
chr5,1501687.0,LPCAT1
chr5,1510808.0,MIR6075
chr5,1523851.0,LPCAT1
chr5,1547908.0,ENSG00000251532
chr5,1581072.0,ENSG00000291055
chr5,1582755.0,SDHAP3
chr5,1598186.0,ENSG00000248126
chr5,1603046.0,LINC03067
chr5,1615584.0,PPP4R2P5
chr5,1616451.0,PDCD6P1
chr5,1616466.0,ENSG00000291079
chr5,1642163.0,ENSG00000288549
chr5,1661246.0,Intergenic region between LPCAT1 and MRPL36
chr5,1708826.0,MIR4277
chr5,1726660.0,ENSG00000260066
chr5,1798568.0,MRPL36
chr5,1800128.0,MRPL36
chr5,1800192.0,MRPL36
chr5,1801450.0,NDUFS6
chr5,1807957.0,NDUFS6
chr5,1815214.0,NDUFS6
chr5,1846992.0,Intergenic region between NDUFS6 and IRX4
chr5,1851223.0,ENSG00000249966
chr5,1856268.0,LINC02116
chr5,1859149.0,ENSG00000279222
chr5,1878507.0,IRX4
chr5,1880195.0,IRX4
chr5,1881286.0,IRX4
chr5,1884036.0,IRX4-AS1
chr5,1884224.0,IRX4
chr5,1887202.0,IRX4
chr5,1893912.0,CTD-2194D22.4
chr5,1932521.0,ENSG00000288108
chr5,1965298.0,ENSG00000248597
chr5,1968553.0,ENSG00000249731
chr5,2025494.0,ENSG00000248994
chr5,2184764.0,Y_RNA
chr5,2261940.0,ENSG00000275733
chr5,2317387.0,Intergenic region between CTD-2194D22.4 and IRX2
chr5,2713913.0,LSINCT5
chr5,2737210.0,ENSG00000259757
chr5,2746725.0,IRX2
chr5,2750715.0,IRX2
chr5,2751226.0,IRX2
chr5,2752414.0,IRX2-DT
chr5,2754345.0,IRX2-DT
chr5,2757523.0,ENSG00000289075
chr5,2787999.0,ENSG00000249541
chr5,2833079.0,ENSG00000248137
chr5,2944725.0,ENSG00000248736
chr5,3174793.0,Intergenic region between C5orf38 and IRX1
chr5,3179661.0,LINC01377
chr5,3446678.0,LINC01019
chr5,3457237.0,LINC02162
chr5,3500116.0,LINC01017
chr5,3596061.0,IRX1
chr5,3596251.0,ENSG00000259603
chr5,3597946.0,ENSG00000259603
chr5,3597946.0,IRX1
chr5,3599927.0,ENSG00000259603
chr5,3600534.0,IRX1
chr5,3783226.0,ENSG00000288978
chr5,4013178.0,ENSG00000248962
chr5,4037738.0,ENSG00000249994
chr5,4141533.0,LINC02063
chr5,4370032.0,Intergenic region between IRX1 and CTD-2297D10.2
chr5,4438554.0,ENSG00000260763
chr5,4514518.0,ENSG00000231291
chr5,4644492.0,ENSG00000251371
chr5,4659120.0,ENSG00000248973
chr5,4774172.0,LINC02114
chr5,4790622.0,ENSG00000248311
chr5,4870639.0,ENSG00000249941
chr5,4969094.0,ENSG00000251506
chr5,5004478.0,ENSG00000250481
chr5,5029051.0,LINC01020
chr5,5048146.0,ENSG00000251426
chr5,5073751.0,LINC02121
chr5,5126191.0,RN7SKP73
chr5,5136118.0,ADAMTS16-DT
chr5,5140363.0,ADAMTS16
chr5,5143527.0,ADAMTS16
chr5,5144189.0,ENSG00000250866
chr5,5161228.0,ENSG00000250866
chr5,5166240.0,ADAMTS16
chr5,5209339.0,ADAMTS16
chr5,5235836.0,ADAMTS16
chr5,5279768.0,ADAMTS16
chr5,5348311.0,Intergenic region between ADAMTS16 and ICE1
chr5,5376279.0,ALG3P1
chr5,5395667.0,MTCO1P30
chr5,5396153.0,MTCO2P30
chr5,5396722.0,MTCO1P31
chr5,5406067.0,ENSG00000286753
chr5,5439026.0,ICE1
chr5,5459153.0,ICE1
chr5,5462478.0,ICE1
chr5,5476807.0,ICE1
chr5,5691773.0,ENSG00000286986
chr5,5917965.0,Intergenic region between ICE1 and MED10
chr5,6020655.0,ENSG00000261037
chr5,6030437.0,ENSG00000259861
chr5,6135736.0,ENSG00000278913
chr5,6290240.0,HMGB3P3
chr5,6325162.0,LINC02145
chr5,6372204.0,MED10
chr5,6373437.0,MED10
chr5,6376453.0,MED10
chr5,6395181.0,ENSG00000287031
chr5,6411634.0,ENSG00000287031
chr5,6448895.0,UBE2QL1
chr5,6472958.0,UBE2QL1
chr5,6530467.0,Intergenic region between UBE2QL1 and NSUN2
chr5,6533045.0,ENSG00000271230
chr5,6591211.0,LINC01018
chr5,6605489.0,NSUN2
chr5,6614260.0,NSUN2
chr5,6625067.0,NSUN2
chr5,6631041.0,NSUN2
chr5,6639332.0,SRD5A1
chr5,6648566.0,SRD5A1
chr5,6657398.0,SRD5A1
chr5,6668642.0,SRD5A1
chr5,6688786.0,LINC02102
chr5,6697017.0,LINC02102
chr5,6714052.0,TENT4A
chr5,6726134.0,TENT4A
chr5,6738698.0,TENT4A
chr5,6744699.0,TENT4A
chr5,6753320.0,TENT4A
chr5,6779727.0,ENSG00000272071
chr5,6799505.0,LINC02236
chr5,6827886.0,MIR4278
chr5,6848294.0,RN7SKP79
chr5,6878320.0,ENSG00000250060
chr5,7029375.0,LINC02196
chr5,7047281.0,RNA5SP176
chr5,7067220.0,ENSG00000287790
chr5,7135223.0,LINC02196
chr5,7227756.0,ENSG00000286254
chr5,7239899.0,Metazoa_SRP
chr5,7274857.0,ENSG00000285689
chr5,7288200.0,ENSG00000248775
chr5,7293583.0,ENSG00000251250
chr5,7303182.0,ENSG00000205976
chr5,7308249.0,ENSG00000290510
chr5,7345249.0,ENSG00000251678
chr5,7347828.0,LINC02123
chr5,7363754.0,ENSG00000249638
chr5,7370501.0,ENSG00000249865
chr5,7382510.0,LINC02142
chr5,7458494.0,ADCY2
chr5,7605839.0,ADCY2
chr5,7700102.0,ADCY2
chr5,7708588.0,ENSG00000250761
chr5,7729571.0,ENSG00000250761
chr5,7733442.0,ADCY2
chr5,7793794.0,ADCY2
chr5,7804200.0,ADCY2
chr5,7840635.0,CFAP90
chr5,7851089.0,CFAP90
chr5,7856974.0,MTRR
chr5,7857053.0,MTRR
chr5,7861039.0,FASTKD3
chr5,7865119.0,FASTKD3
chr5,7865119.0,MTRR
chr5,7868491.0,FASTKD3
chr5,7870733.0,MTRR
chr5,7875779.0,MTRR
chr5,7883694.0,MTRR
chr5,7897573.0,MTRR
chr5,7924844.0,ENSG00000251168
chr5,7980224.0,RNU1-76P
chr5,8013590.0,ENSG00000287947
chr5,8080473.0,ENSG00000280338
chr5,8143700.0,ENSG00000280251
chr5,8157664.0,ENSG00000249486
chr5,8286727.0,ENSG00000288002
chr5,8395519.0,LINC02226
chr5,8410892.0,ENSG00000251549
chr5,8422600.0,ENSG00000249159
chr5,8445241.0,ENSG00000272049
chr5,8456251.0,ENSG00000250037
chr5,8459012.0,ENSG00000279075
chr5,8460961.0,MIR4458
chr5,8468815.0,MIR4458HG
chr5,8505976.0,Intergenic region between MTRR and SEMA5A
chr5,8543412.0,ENSG00000249782
chr5,8572126.0,ENSG00000279097
chr5,8614525.0,ENSG00000279264
chr5,8618842.0,MTND6P2
chr5,8619743.0,MTCYBP37
chr5,8659911.0,ENSG00000279002
chr5,8669133.0,ENSG00000280373
chr5,8685698.0,ENSG00000279125
chr5,8717783.0,ENSG00000280438
chr5,8755013.0,ENSG00000278877
chr5,8785254.0,ENSG00000260981
chr5,8794035.0,ENSG00000280185
chr5,8868875.0,LINC02199
chr5,8980531.0,ENSG00000279635
chr5,9023856.0,ENSG00000250619
chr5,9053855.0,MIR4636
chr5,9078932.0,SEMA5A
chr5,9160054.0,SEMA5A
chr5,9211070.0,SEMA5A
chr5,9302393.0,SEMA5A
chr5,9371599.0,ENSG00000248537
chr5,9401202.0,ENSG00000248537
chr5,9462959.0,SEMA5A
chr5,9498587.0,ENSG00000279698
chr5,9514709.0,SEMA5A-AS1
chr5,9521515.0,ENSG00000250001
chr5,9546047.0,SEMA5A
chr5,9548447.0,SNHG18
chr5,9548870.0,SNORD123
chr5,9587582.0,Intergenic region between SNHG18 and TAS2R1
chr5,9625260.0,ENSG00000248525
chr5,9628245.0,TAS2R1
chr5,9643933.0,ENSG00000248525
chr5,9670893.0,TAS2R1
chr5,9760959.0,RNA5SP177
chr5,9772578.0,LINC02112
chr5,9800979.0,ENSG00000286556
chr5,9877170.0,LINC02221
chr5,9932981.0,Intergenic region between TAS2R1 and ATPSCKMT
chr5,10057654.0,ENSG00000279011
chr5,10064359.0,ENSG00000279755
chr5,10070685.0,ENSG00000278874
chr5,10082671.0,ENSG00000280016
chr5,10137751.0,ENSG00000249807
chr5,10168894.0,ENSG00000280449
chr5,10171121.0,ENSG00000280368
chr5,10196374.0,ENSG00000260515
chr5,10196404.0,ENSG00000271998
chr5,10203819.0,ENSG00000272417
chr5,10231029.0,ATPSCKMT
chr5,10237821.0,ATPSCKMT
chr5,10244559.0,ATPSCKMT
chr5,10247606.0,ATPSCKMT
chr5,10249119.0,ENSG00000248968
chr5,10252959.0,CCT5
chr5,10258799.0,CCT5
chr5,10262376.0,CCT5
chr5,10264781.0,CCT5
chr5,10265871.0,ENSG00000271980
chr5,10269703.0,ENSG00000271715
chr5,10271840.0,Intergenic region between CCT5 and CMBL
chr5,10278190.0,CMBL
chr5,10283469.0,CMBL
chr5,10287452.0,CMBL
chr5,10289557.0,CMBL
chr5,10292094.0,Y_RNA
chr5,10299271.0,CMBL
chr5,10322271.0,Intergenic region between CMBL and MARCHF6
chr5,10337331.0,Y_RNA
chr5,10338724.0,MARCHF6-DT
chr5,10342971.0,ENSG00000280369
chr5,10353798.0,MARCHF6
chr5,10353982.0,MARCHF6-DT
chr5,10372163.0,MARCHF6
chr5,10391052.0,MARCHF6
chr5,10400977.0,MARCHF6
chr5,10425331.0,MARCHF6
chr5,10426089.0,MARCHF6
chr5,10441404.0,ROPN1L-AS1
chr5,10441714.0,ROPN1L
chr5,10445339.0,ROPN1L
chr5,10449207.0,ROPN1L
chr5,10455661.0,ROPN1L
chr5,10466627.0,ROPN1L
chr5,10478090.0,MIR6131
chr5,10480839.0,LINC01513
chr5,10488980.0,RPL30P7
chr5,10493692.0,ENSG00000249166
chr5,10498009.0,LINC02212
chr5,10512932.0,LINC02213
chr5,10513539.0,LINC02213
chr5,10542322.0,ENSG00000280017
chr5,10556698.0,ENSG00000279450
chr5,10564353.0,ANKRD33B
chr5,10591503.0,ANKRD33B
chr5,10627742.0,ANKRD33B-AS1
chr5,10628244.0,ANKRD33B
chr5,10643711.0,ANKRD33B
chr5,10653560.0,ANKRD33B
chr5,10654067.0,ENSG00000251196
chr5,10664803.0,ENSG00000251548
chr5,10665179.0,Intergenic region between ANKRD33B and DAP
chr5,10675445.0,ENSG00000279979
chr5,10676259.0,ENSG00000278865
chr5,10680142.0,DAP
chr5,10682327.0,DAP
chr5,10722289.0,DAP
chr5,10761130.0,DAP
chr5,10765679.0,DAP-DT
chr5,10776059.0,ENSG00000250576
chr5,10980306.0,CTNND2
chr5,11027253.0,RNU6-429P
chr5,11085711.0,CTNND2
chr5,11273023.0,CTNND2
chr5,11365642.0,CTNND2
chr5,11644763.0,CTNND2
chr5,12297451.0,RNU6-679P
chr5,12564263.0,ENSG00000248783
chr5,12601356.0,LINC01194
chr5,12625624.0,ENSG00000288967
chr5,12689596.0,LINC01194
chr5,12794415.0,ENSG00000251112
chr5,12795126.0,ENSG00000249053
chr5,12973476.0,LINC02220
chr5,13167338.0,ENSG00000248145
chr5,13250448.0,RPS23P5
chr5,13553809.0,NENFP3
chr5,13638149.0,RPL29P13
chr5,13753979.0,DNAH5
chr5,13829315.0,DNAH5
chr5,13851798.0,DNAH5
chr5,13861450.0,ENSG00000251423
chr5,13872787.0,DNAH5
chr5,13872787.0,ENSG00000251423
chr5,13892006.0,ENSG00000251423
chr5,13947397.0,DNAH5
chr5,14081653.0,Intergenic region between DNAH5 and TRIO
chr5,14211836.0,TRIO
chr5,14288741.0,TRIO
chr5,14300849.0,TRIO
chr5,14317668.0,TRIO
chr5,14358085.0,ENSG00000287581
chr5,14431459.0,TRIO
chr5,14465938.0,TRIO
chr5,14591438.0,OTULINL
chr5,14608768.0,OTULINL
chr5,14620666.0,ENSG00000248791
chr5,14640221.0,CCT6P2
chr5,14641438.0,Intergenic region between OTULINL and OTULIN
chr5,14652634.0,EEF1A1P13
chr5,14663205.0,OTULIN-DT
chr5,14673092.0,OTULIN
chr5,14684574.0,OTULIN
chr5,14690306.0,OTULIN
chr5,14696439.0,OTULIN
chr5,14702960.0,Intergenic region between OTULIN and ANKH
chr5,14708846.0,ANKH
chr5,14727391.0,ANKH
chr5,14731422.0,ENSG00000286970
chr5,14750199.0,ANKH
chr5,14763807.0,ANKH
chr5,14797762.0,RBBP4P1
chr5,14820442.0,ANKH
chr5,14825970.0,MIR4637
chr5,14872522.0,ANKH-DT
chr5,14874555.0,UQCRBP3
chr5,14877792.0,HNRNPKP5
chr5,14960812.0,SEPHS2P1
chr5,14981934.0,ENSG00000286441
chr5,15110852.0,U8
chr5,15189330.0,LINC02149
chr5,15348677.0,Intergenic region between ANKH and FBXL7
chr5,15384536.0,MARK2P5
chr5,15451255.0,ENSG00000248699
chr5,15461055.0,ENSG00000286377
chr5,15610648.0,CTD-2350J17.1
chr5,15714214.0,FBXL7
chr5,15932508.0,FBXL7
chr5,15935220.0,MIR887
chr5,15938188.0,FBXL7
chr5,16002047.0,Intergenic region between FBXL7 and MARCHF11
chr5,16033292.0,RNA5SP178
chr5,16067325.0,MARCHF11
chr5,16122767.0,MARCHF11
chr5,16135425.0,MARCHF11-AS1
chr5,16178793.0,MARCHF11
chr5,16180250.0,MARCHF11
chr5,16182911.0,MARCHF11-DT
chr5,16192398.0,NACAP6
chr5,16321448.0,Intergenic region between LOC401176 and ZNF622
chr5,16406720.0,LINC02150
chr5,16430485.0,ENSG00000249737
chr5,16457338.0,ZNF622
chr5,16464150.0,ZNF622
chr5,16465544.0,ZNF622
chr5,16466154.0,ENSG00000289112
chr5,16472073.0,Intergenic region between ZNF622 and RETREG1
chr5,16475947.0,RETREG1
chr5,16481136.0,RETREG1
chr5,16524588.0,RETREG1
chr5,16568905.0,RETREG1
chr5,16594575.0,RETREG1
chr5,16619250.0,ENSG00000250415
chr5,16623049.0,Y_RNA
chr5,16630978.0,RETREG1-AS1
chr5,16648915.0,RETREG1-AS1
chr5,16675906.0,MYO10
chr5,16695597.0,MYO10
chr5,16731413.0,MYO10
chr5,16848670.0,MYO10
chr5,16854053.0,RNA5SP179
chr5,16902467.0,RPS26P28
chr5,16936044.0,MYO10
chr5,16941896.0,RNU6-660P
chr5,17076752.0,BASP1
chr5,17107574.0,ENSG00000271892
chr5,17117630.0,Y_RNA
chr5,17141650.0,BASP1
chr5,17153171.0,BASP1-AS1
chr5,17157020.0,RNA5SP180
chr5,17202709.0,DCAF13P2
